clip_id,action_name,label,user,trial,Depth_Color,IR,Thermal,Skeleton,IMU,Radar,fold
1_Brush_teeth/user24/7-1-3,1_Brush_teeth,1,user24,7-1-3,Depth_Color/1_Brush_teeth/user24/7-1-3,IR/1_Brush_teeth/user24/7-1-3,Thermal/1_Brush_teeth/user24/7-1-3,Skeleton/1_Brush_teeth/user24/7-1-3,IMU/1_Brush_teeth/user24/7-1-3,Radar/1_Brush_teeth/user24/7-1-3,2
1_Brush_teeth/user6/1-1-1,1_Brush_teeth,1,user6,1-1-1,Depth_Color/1_Brush_teeth/user6/1-1-1,IR/1_Brush_teeth/user6/1-1-1,Thermal/1_Brush_teeth/user6/1-1-1,Skeleton/1_Brush_teeth/user6/1-1-1,IMU/1_Brush_teeth/user6/1-1-1,Radar/1_Brush_teeth/user6/1-1-1,1
1_Brush_teeth/user6/1-1-2,1_Brush_teeth,1,user6,1-1-2,Depth_Color/1_Brush_teeth/user6/1-1-2,IR/1_Brush_teeth/user6/1-1-2,Thermal/1_Brush_teeth/user6/1-1-2,Skeleton/1_Brush_teeth/user6/1-1-2,IMU/1_Brush_teeth/user6/1-1-2,Radar/1_Brush_teeth/user6/1-1-2,1
1_Brush_teeth/user6/1-1-3,1_Brush_teeth,1,user6,1-1-3,Depth_Color/1_Brush_teeth/user6/1-1-3,IR/1_Brush_teeth/user6/1-1-3,Thermal/1_Brush_teeth/user6/1-1-3,Skeleton/1_Brush_teeth/user6/1-1-3,IMU/1_Brush_teeth/user6/1-1-3,Radar/1_Brush_teeth/user6/1-1-3,1
1_Brush_teeth/user7/1-1-1,1_Brush_teeth,1,user7,1-1-1,Depth_Color/1_Brush_teeth/user7/1-1-1,IR/1_Brush_teeth/user7/1-1-1,Thermal/1_Brush_teeth/user7/1-1-1,Skeleton/1_Brush_teeth/user7/1-1-1,IMU/1_Brush_teeth/user7/1-1-1,Radar/1_Brush_teeth/user7/1-1-1,0
1_Brush_teeth/user7/1-1-2,1_Brush_teeth,1,user7,1-1-2,Depth_Color/1_Brush_teeth/user7/1-1-2,IR/1_Brush_teeth/user7/1-1-2,Thermal/1_Brush_teeth/user7/1-1-2,Skeleton/1_Brush_teeth/user7/1-1-2,IMU/1_Brush_teeth/user7/1-1-2,Radar/1_Brush_teeth/user7/1-1-2,0
1_Brush_teeth/user7/1-1-3,1_Brush_teeth,1,user7,1-1-3,Depth_Color/1_Brush_teeth/user7/1-1-3,IR/1_Brush_teeth/user7/1-1-3,Thermal/1_Brush_teeth/user7/1-1-3,Skeleton/1_Brush_teeth/user7/1-1-3,IMU/1_Brush_teeth/user7/1-1-3,Radar/1_Brush_teeth/user7/1-1-3,0
1_Brush_teeth/user8/1-1-1,1_Brush_teeth,1,user8,1-1-1,Depth_Color/1_Brush_teeth/user8/1-1-1,IR/1_Brush_teeth/user8/1-1-1,Thermal/1_Brush_teeth/user8/1-1-1,Skeleton/1_Brush_teeth/user8/1-1-1,IMU/1_Brush_teeth/user8/1-1-1,Radar/1_Brush_teeth/user8/1-1-1,2
1_Brush_teeth/user8/1-1-2,1_Brush_teeth,1,user8,1-1-2,Depth_Color/1_Brush_teeth/user8/1-1-2,IR/1_Brush_teeth/user8/1-1-2,Thermal/1_Brush_teeth/user8/1-1-2,Skeleton/1_Brush_teeth/user8/1-1-2,IMU/1_Brush_teeth/user8/1-1-2,Radar/1_Brush_teeth/user8/1-1-2,2
1_Brush_teeth/user8/1-1-3,1_Brush_teeth,1,user8,1-1-3,Depth_Color/1_Brush_teeth/user8/1-1-3,IR/1_Brush_teeth/user8/1-1-3,Thermal/1_Brush_teeth/user8/1-1-3,Skeleton/1_Brush_teeth/user8/1-1-3,IMU/1_Brush_teeth/user8/1-1-3,Radar/1_Brush_teeth/user8/1-1-3,2
1_Brush_teeth/user8/7-1-1,1_Brush_teeth,1,user8,7-1-1,Depth_Color/1_Brush_teeth/user8/7-1-1,IR/1_Brush_teeth/user8/7-1-1,Thermal/1_Brush_teeth/user8/7-1-1,Skeleton/1_Brush_teeth/user8/7-1-1,IMU/1_Brush_teeth/user8/7-1-1,Radar/1_Brush_teeth/user8/7-1-1,2
1_Brush_teeth/user8/7-1-2,1_Brush_teeth,1,user8,7-1-2,Depth_Color/1_Brush_teeth/user8/7-1-2,IR/1_Brush_teeth/user8/7-1-2,Thermal/1_Brush_teeth/user8/7-1-2,Skeleton/1_Brush_teeth/user8/7-1-2,IMU/1_Brush_teeth/user8/7-1-2,Radar/1_Brush_teeth/user8/7-1-2,2
1_Brush_teeth/user8/7-1-3,1_Brush_teeth,1,user8,7-1-3,Depth_Color/1_Brush_teeth/user8/7-1-3,IR/1_Brush_teeth/user8/7-1-3,Thermal/1_Brush_teeth/user8/7-1-3,Skeleton/1_Brush_teeth/user8/7-1-3,IMU/1_Brush_teeth/user8/7-1-3,Radar/1_Brush_teeth/user8/7-1-3,2
1_Brush_teeth/user9/1-1-1,1_Brush_teeth,1,user9,1-1-1,Depth_Color/1_Brush_teeth/user9/1-1-1,IR/1_Brush_teeth/user9/1-1-1,Thermal/1_Brush_teeth/user9/1-1-1,Skeleton/1_Brush_teeth/user9/1-1-1,IMU/1_Brush_teeth/user9/1-1-1,Radar/1_Brush_teeth/user9/1-1-1,1
2_Comb_hair/user1/1-1-1,2_Comb_hair,2,user1,1-1-1,Depth_Color/2_Comb_hair/user1/1-1-1,IR/2_Comb_hair/user1/1-1-1,Thermal/2_Comb_hair/user1/1-1-1,Skeleton/2_Comb_hair/user1/1-1-1,IMU/2_Comb_hair/user1/1-1-1,Radar/2_Comb_hair/user1/1-1-1,1
2_Comb_hair/user1/1-1-2,2_Comb_hair,2,user1,1-1-2,Depth_Color/2_Comb_hair/user1/1-1-2,IR/2_Comb_hair/user1/1-1-2,Thermal/2_Comb_hair/user1/1-1-2,Skeleton/2_Comb_hair/user1/1-1-2,IMU/2_Comb_hair/user1/1-1-2,Radar/2_Comb_hair/user1/1-1-2,1
2_Comb_hair/user1/1-1-3,2_Comb_hair,2,user1,1-1-3,Depth_Color/2_Comb_hair/user1/1-1-3,IR/2_Comb_hair/user1/1-1-3,,Skeleton/2_Comb_hair/user1/1-1-3,IMU/2_Comb_hair/user1/1-1-3,Radar/2_Comb_hair/user1/1-1-3,1
2_Comb_hair/user16/2-2-1,2_Comb_hair,2,user16,2-2-1,Depth_Color/2_Comb_hair/user16/2-2-1,IR/2_Comb_hair/user16/2-2-1,Thermal/2_Comb_hair/user16/2-2-1,Skeleton/2_Comb_hair/user16/2-2-1,IMU/2_Comb_hair/user16/2-2-1,Radar/2_Comb_hair/user16/2-2-1,0
2_Comb_hair/user16/2-2-2,2_Comb_hair,2,user16,2-2-2,Depth_Color/2_Comb_hair/user16/2-2-2,IR/2_Comb_hair/user16/2-2-2,Thermal/2_Comb_hair/user16/2-2-2,Skeleton/2_Comb_hair/user16/2-2-2,IMU/2_Comb_hair/user16/2-2-2,Radar/2_Comb_hair/user16/2-2-2,0
2_Comb_hair/user16/2-2-3,2_Comb_hair,2,user16,2-2-3,Depth_Color/2_Comb_hair/user16/2-2-3,IR/2_Comb_hair/user16/2-2-3,Thermal/2_Comb_hair/user16/2-2-3,Skeleton/2_Comb_hair/user16/2-2-3,IMU/2_Comb_hair/user16/2-2-3,Radar/2_Comb_hair/user16/2-2-3,0
2_Comb_hair/user17/1-1-1,2_Comb_hair,2,user17,1-1-1,Depth_Color/2_Comb_hair/user17/1-1-1,IR/2_Comb_hair/user17/1-1-1,Thermal/2_Comb_hair/user17/1-1-1,Skeleton/2_Comb_hair/user17/1-1-1,IMU/2_Comb_hair/user17/1-1-1,Radar/2_Comb_hair/user17/1-1-1,2
2_Comb_hair/user17/1-1-2,2_Comb_hair,2,user17,1-1-2,Depth_Color/2_Comb_hair/user17/1-1-2,IR/2_Comb_hair/user17/1-1-2,Thermal/2_Comb_hair/user17/1-1-2,Skeleton/2_Comb_hair/user17/1-1-2,IMU/2_Comb_hair/user17/1-1-2,Radar/2_Comb_hair/user17/1-1-2,2
2_Comb_hair/user17/1-1-3,2_Comb_hair,2,user17,1-1-3,Depth_Color/2_Comb_hair/user17/1-1-3,IR/2_Comb_hair/user17/1-1-3,Thermal/2_Comb_hair/user17/1-1-3,Skeleton/2_Comb_hair/user17/1-1-3,IMU/2_Comb_hair/user17/1-1-3,Radar/2_Comb_hair/user17/1-1-3,2
2_Comb_hair/user18/7-1-1,2_Comb_hair,2,user18,7-1-1,Depth_Color/2_Comb_hair/user18/7-1-1,IR/2_Comb_hair/user18/7-1-1,Thermal/2_Comb_hair/user18/7-1-1,Skeleton/2_Comb_hair/user18/7-1-1,IMU/2_Comb_hair/user18/7-1-1,Radar/2_Comb_hair/user18/7-1-1,1
2_Comb_hair/user18/7-1-2,2_Comb_hair,2,user18,7-1-2,Depth_Color/2_Comb_hair/user18/7-1-2,IR/2_Comb_hair/user18/7-1-2,Thermal/2_Comb_hair/user18/7-1-2,Skeleton/2_Comb_hair/user18/7-1-2,IMU/2_Comb_hair/user18/7-1-2,Radar/2_Comb_hair/user18/7-1-2,1
2_Comb_hair/user18/7-1-3,2_Comb_hair,2,user18,7-1-3,Depth_Color/2_Comb_hair/user18/7-1-3,IR/2_Comb_hair/user18/7-1-3,Thermal/2_Comb_hair/user18/7-1-3,Skeleton/2_Comb_hair/user18/7-1-3,IMU/2_Comb_hair/user18/7-1-3,Radar/2_Comb_hair/user18/7-1-3,1
2_Comb_hair/user19/1-1-1,2_Comb_hair,2,user19,1-1-1,Depth_Color/2_Comb_hair/user19/1-1-1,IR/2_Comb_hair/user19/1-1-1,Thermal/2_Comb_hair/user19/1-1-1,Skeleton/2_Comb_hair/user19/1-1-1,IMU/2_Comb_hair/user19/1-1-1,Radar/2_Comb_hair/user19/1-1-1,2
2_Comb_hair/user19/1-1-2,2_Comb_hair,2,user19,1-1-2,Depth_Color/2_Comb_hair/user19/1-1-2,IR/2_Comb_hair/user19/1-1-2,Thermal/2_Comb_hair/user19/1-1-2,Skeleton/2_Comb_hair/user19/1-1-2,IMU/2_Comb_hair/user19/1-1-2,Radar/2_Comb_hair/user19/1-1-2,2
2_Comb_hair/user19/1-1-3,2_Comb_hair,2,user19,1-1-3,Depth_Color/2_Comb_hair/user19/1-1-3,IR/2_Comb_hair/user19/1-1-3,Thermal/2_Comb_hair/user19/1-1-3,Skeleton/2_Comb_hair/user19/1-1-3,IMU/2_Comb_hair/user19/1-1-3,Radar/2_Comb_hair/user19/1-1-3,2
2_Comb_hair/user20/1-1-1,2_Comb_hair,2,user20,1-1-1,Depth_Color/2_Comb_hair/user20/1-1-1,IR/2_Comb_hair/user20/1-1-1,Thermal/2_Comb_hair/user20/1-1-1,Skeleton/2_Comb_hair/user20/1-1-1,IMU/2_Comb_hair/user20/1-1-1,Radar/2_Comb_hair/user20/1-1-1,0
2_Comb_hair/user20/1-1-2,2_Comb_hair,2,user20,1-1-2,Depth_Color/2_Comb_hair/user20/1-1-2,IR/2_Comb_hair/user20/1-1-2,Thermal/2_Comb_hair/user20/1-1-2,Skeleton/2_Comb_hair/user20/1-1-2,IMU/2_Comb_hair/user20/1-1-2,Radar/2_Comb_hair/user20/1-1-2,0
2_Comb_hair/user20/1-1-3,2_Comb_hair,2,user20,1-1-3,Depth_Color/2_Comb_hair/user20/1-1-3,IR/2_Comb_hair/user20/1-1-3,Thermal/2_Comb_hair/user20/1-1-3,Skeleton/2_Comb_hair/user20/1-1-3,IMU/2_Comb_hair/user20/1-1-3,Radar/2_Comb_hair/user20/1-1-3,0
2_Comb_hair/user20/4-2-1,2_Comb_hair,2,user20,4-2-1,Depth_Color/2_Comb_hair/user20/4-2-1,IR/2_Comb_hair/user20/4-2-1,Thermal/2_Comb_hair/user20/4-2-1,Skeleton/2_Comb_hair/user20/4-2-1,IMU/2_Comb_hair/user20/4-2-1,Radar/2_Comb_hair/user20/4-2-1,0
2_Comb_hair/user20/4-2-2,2_Comb_hair,2,user20,4-2-2,Depth_Color/2_Comb_hair/user20/4-2-2,IR/2_Comb_hair/user20/4-2-2,Thermal/2_Comb_hair/user20/4-2-2,Skeleton/2_Comb_hair/user20/4-2-2,IMU/2_Comb_hair/user20/4-2-2,Radar/2_Comb_hair/user20/4-2-2,0
2_Comb_hair/user20/4-2-3,2_Comb_hair,2,user20,4-2-3,Depth_Color/2_Comb_hair/user20/4-2-3,IR/2_Comb_hair/user20/4-2-3,Thermal/2_Comb_hair/user20/4-2-3,Skeleton/2_Comb_hair/user20/4-2-3,IMU/2_Comb_hair/user20/4-2-3,Radar/2_Comb_hair/user20/4-2-3,0
2_Comb_hair/user21/4-2-1,2_Comb_hair,2,user21,4-2-1,Depth_Color/2_Comb_hair/user21/4-2-1,IR/2_Comb_hair/user21/4-2-1,Thermal/2_Comb_hair/user21/4-2-1,Skeleton/2_Comb_hair/user21/4-2-1,IMU/2_Comb_hair/user21/4-2-1,Radar/2_Comb_hair/user21/4-2-1,0
2_Comb_hair/user21/4-2-2,2_Comb_hair,2,user21,4-2-2,Depth_Color/2_Comb_hair/user21/4-2-2,IR/2_Comb_hair/user21/4-2-2,Thermal/2_Comb_hair/user21/4-2-2,Skeleton/2_Comb_hair/user21/4-2-2,IMU/2_Comb_hair/user21/4-2-2,Radar/2_Comb_hair/user21/4-2-2,0
2_Comb_hair/user21/4-2-3,2_Comb_hair,2,user21,4-2-3,Depth_Color/2_Comb_hair/user21/4-2-3,IR/2_Comb_hair/user21/4-2-3,Thermal/2_Comb_hair/user21/4-2-3,Skeleton/2_Comb_hair/user21/4-2-3,IMU/2_Comb_hair/user21/4-2-3,Radar/2_Comb_hair/user21/4-2-3,0
2_Comb_hair/user22/1-2-1,2_Comb_hair,2,user22,1-2-1,Depth_Color/2_Comb_hair/user22/1-2-1,IR/2_Comb_hair/user22/1-2-1,Thermal/2_Comb_hair/user22/1-2-1,Skeleton/2_Comb_hair/user22/1-2-1,IMU/2_Comb_hair/user22/1-2-1,Radar/2_Comb_hair/user22/1-2-1,1
2_Comb_hair/user22/1-2-2,2_Comb_hair,2,user22,1-2-2,Depth_Color/2_Comb_hair/user22/1-2-2,IR/2_Comb_hair/user22/1-2-2,Thermal/2_Comb_hair/user22/1-2-2,Skeleton/2_Comb_hair/user22/1-2-2,IMU/2_Comb_hair/user22/1-2-2,Radar/2_Comb_hair/user22/1-2-2,1
2_Comb_hair/user22/1-2-3,2_Comb_hair,2,user22,1-2-3,Depth_Color/2_Comb_hair/user22/1-2-3,IR/2_Comb_hair/user22/1-2-3,Thermal/2_Comb_hair/user22/1-2-3,Skeleton/2_Comb_hair/user22/1-2-3,IMU/2_Comb_hair/user22/1-2-3,Radar/2_Comb_hair/user22/1-2-3,1
2_Comb_hair/user22/2-2-1,2_Comb_hair,2,user22,2-2-1,Depth_Color/2_Comb_hair/user22/2-2-1,IR/2_Comb_hair/user22/2-2-1,Thermal/2_Comb_hair/user22/2-2-1,Skeleton/2_Comb_hair/user22/2-2-1,IMU/2_Comb_hair/user22/2-2-1,Radar/2_Comb_hair/user22/2-2-1,1
2_Comb_hair/user22/2-2-2,2_Comb_hair,2,user22,2-2-2,Depth_Color/2_Comb_hair/user22/2-2-2,IR/2_Comb_hair/user22/2-2-2,Thermal/2_Comb_hair/user22/2-2-2,Skeleton/2_Comb_hair/user22/2-2-2,IMU/2_Comb_hair/user22/2-2-2,Radar/2_Comb_hair/user22/2-2-2,1
2_Comb_hair/user22/2-2-3,2_Comb_hair,2,user22,2-2-3,Depth_Color/2_Comb_hair/user22/2-2-3,IR/2_Comb_hair/user22/2-2-3,Thermal/2_Comb_hair/user22/2-2-3,Skeleton/2_Comb_hair/user22/2-2-3,IMU/2_Comb_hair/user22/2-2-3,Radar/2_Comb_hair/user22/2-2-3,1
2_Comb_hair/user23/2-2-1,2_Comb_hair,2,user23,2-2-1,Depth_Color/2_Comb_hair/user23/2-2-1,IR/2_Comb_hair/user23/2-2-1,Thermal/2_Comb_hair/user23/2-2-1,Skeleton/2_Comb_hair/user23/2-2-1,IMU/2_Comb_hair/user23/2-2-1,Radar/2_Comb_hair/user23/2-2-1,0
2_Comb_hair/user23/2-2-2,2_Comb_hair,2,user23,2-2-2,Depth_Color/2_Comb_hair/user23/2-2-2,IR/2_Comb_hair/user23/2-2-2,Thermal/2_Comb_hair/user23/2-2-2,Skeleton/2_Comb_hair/user23/2-2-2,IMU/2_Comb_hair/user23/2-2-2,Radar/2_Comb_hair/user23/2-2-2,0
2_Comb_hair/user23/2-2-3,2_Comb_hair,2,user23,2-2-3,Depth_Color/2_Comb_hair/user23/2-2-3,IR/2_Comb_hair/user23/2-2-3,Thermal/2_Comb_hair/user23/2-2-3,Skeleton/2_Comb_hair/user23/2-2-3,IMU/2_Comb_hair/user23/2-2-3,Radar/2_Comb_hair/user23/2-2-3,0
2_Comb_hair/user24/7-1-1,2_Comb_hair,2,user24,7-1-1,Depth_Color/2_Comb_hair/user24/7-1-1,IR/2_Comb_hair/user24/7-1-1,Thermal/2_Comb_hair/user24/7-1-1,Skeleton/2_Comb_hair/user24/7-1-1,IMU/2_Comb_hair/user24/7-1-1,Radar/2_Comb_hair/user24/7-1-1,2
2_Comb_hair/user24/7-1-2,2_Comb_hair,2,user24,7-1-2,Depth_Color/2_Comb_hair/user24/7-1-2,IR/2_Comb_hair/user24/7-1-2,Thermal/2_Comb_hair/user24/7-1-2,Skeleton/2_Comb_hair/user24/7-1-2,IMU/2_Comb_hair/user24/7-1-2,Radar/2_Comb_hair/user24/7-1-2,2
2_Comb_hair/user24/7-1-3,2_Comb_hair,2,user24,7-1-3,Depth_Color/2_Comb_hair/user24/7-1-3,IR/2_Comb_hair/user24/7-1-3,Thermal/2_Comb_hair/user24/7-1-3,Skeleton/2_Comb_hair/user24/7-1-3,IMU/2_Comb_hair/user24/7-1-3,Radar/2_Comb_hair/user24/7-1-3,2
2_Comb_hair/user3/1-2-1,2_Comb_hair,2,user3,1-2-1,Depth_Color/2_Comb_hair/user3/1-2-1,IR/2_Comb_hair/user3/1-2-1,Thermal/2_Comb_hair/user3/1-2-1,Skeleton/2_Comb_hair/user3/1-2-1,IMU/2_Comb_hair/user3/1-2-1,Radar/2_Comb_hair/user3/1-2-1,2
2_Comb_hair/user3/1-2-2,2_Comb_hair,2,user3,1-2-2,,,Thermal/2_Comb_hair/user3/1-2-2,,,,2
2_Comb_hair/user3/1-2-3,2_Comb_hair,2,user3,1-2-3,Depth_Color/2_Comb_hair/user3/1-2-3,IR/2_Comb_hair/user3/1-2-3,Thermal/2_Comb_hair/user3/1-2-3,Skeleton/2_Comb_hair/user3/1-2-3,IMU/2_Comb_hair/user3/1-2-3,Radar/2_Comb_hair/user3/1-2-3,2
2_Comb_hair/user5/1-1-1,2_Comb_hair,2,user5,1-1-1,Depth_Color/2_Comb_hair/user5/1-1-1,IR/2_Comb_hair/user5/1-1-1,Thermal/2_Comb_hair/user5/1-1-1,Skeleton/2_Comb_hair/user5/1-1-1,IMU/2_Comb_hair/user5/1-1-1,Radar/2_Comb_hair/user5/1-1-1,2
2_Comb_hair/user5/1-1-2,2_Comb_hair,2,user5,1-1-2,Depth_Color/2_Comb_hair/user5/1-1-2,IR/2_Comb_hair/user5/1-1-2,Thermal/2_Comb_hair/user5/1-1-2,Skeleton/2_Comb_hair/user5/1-1-2,IMU/2_Comb_hair/user5/1-1-2,Radar/2_Comb_hair/user5/1-1-2,2
2_Comb_hair/user5/1-1-3,2_Comb_hair,2,user5,1-1-3,Depth_Color/2_Comb_hair/user5/1-1-3,IR/2_Comb_hair/user5/1-1-3,Thermal/2_Comb_hair/user5/1-1-3,Skeleton/2_Comb_hair/user5/1-1-3,IMU/2_Comb_hair/user5/1-1-3,Radar/2_Comb_hair/user5/1-1-3,2
2_Comb_hair/user5/7-1-1,2_Comb_hair,2,user5,7-1-1,Depth_Color/2_Comb_hair/user5/7-1-1,IR/2_Comb_hair/user5/7-1-1,Thermal/2_Comb_hair/user5/7-1-1,Skeleton/2_Comb_hair/user5/7-1-1,IMU/2_Comb_hair/user5/7-1-1,Radar/2_Comb_hair/user5/7-1-1,2
2_Comb_hair/user5/7-1-2,2_Comb_hair,2,user5,7-1-2,Depth_Color/2_Comb_hair/user5/7-1-2,IR/2_Comb_hair/user5/7-1-2,Thermal/2_Comb_hair/user5/7-1-2,Skeleton/2_Comb_hair/user5/7-1-2,IMU/2_Comb_hair/user5/7-1-2,Radar/2_Comb_hair/user5/7-1-2,2
2_Comb_hair/user5/7-1-3,2_Comb_hair,2,user5,7-1-3,Depth_Color/2_Comb_hair/user5/7-1-3,IR/2_Comb_hair/user5/7-1-3,Thermal/2_Comb_hair/user5/7-1-3,Skeleton/2_Comb_hair/user5/7-1-3,IMU/2_Comb_hair/user5/7-1-3,Radar/2_Comb_hair/user5/7-1-3,2
2_Comb_hair/user6/2-2-1,2_Comb_hair,2,user6,2-2-1,Depth_Color/2_Comb_hair/user6/2-2-1,IR/2_Comb_hair/user6/2-2-1,Thermal/2_Comb_hair/user6/2-2-1,Skeleton/2_Comb_hair/user6/2-2-1,IMU/2_Comb_hair/user6/2-2-1,Radar/2_Comb_hair/user6/2-2-1,1
2_Comb_hair/user6/2-2-2,2_Comb_hair,2,user6,2-2-2,Depth_Color/2_Comb_hair/user6/2-2-2,IR/2_Comb_hair/user6/2-2-2,Thermal/2_Comb_hair/user6/2-2-2,Skeleton/2_Comb_hair/user6/2-2-2,IMU/2_Comb_hair/user6/2-2-2,Radar/2_Comb_hair/user6/2-2-2,1
2_Comb_hair/user7/1-1-1,2_Comb_hair,2,user7,1-1-1,Depth_Color/2_Comb_hair/user7/1-1-1,IR/2_Comb_hair/user7/1-1-1,Thermal/2_Comb_hair/user7/1-1-1,Skeleton/2_Comb_hair/user7/1-1-1,IMU/2_Comb_hair/user7/1-1-1,Radar/2_Comb_hair/user7/1-1-1,0
2_Comb_hair/user7/1-1-2,2_Comb_hair,2,user7,1-1-2,Depth_Color/2_Comb_hair/user7/1-1-2,IR/2_Comb_hair/user7/1-1-2,Thermal/2_Comb_hair/user7/1-1-2,Skeleton/2_Comb_hair/user7/1-1-2,IMU/2_Comb_hair/user7/1-1-2,Radar/2_Comb_hair/user7/1-1-2,0
2_Comb_hair/user7/1-1-3,2_Comb_hair,2,user7,1-1-3,Depth_Color/2_Comb_hair/user7/1-1-3,IR/2_Comb_hair/user7/1-1-3,Thermal/2_Comb_hair/user7/1-1-3,Skeleton/2_Comb_hair/user7/1-1-3,IMU/2_Comb_hair/user7/1-1-3,Radar/2_Comb_hair/user7/1-1-3,0
2_Comb_hair/user8/7-1-2,2_Comb_hair,2,user8,7-1-2,Depth_Color/2_Comb_hair/user8/7-1-2,IR/2_Comb_hair/user8/7-1-2,,Skeleton/2_Comb_hair/user8/7-1-2,IMU/2_Comb_hair/user8/7-1-2,Radar/2_Comb_hair/user8/7-1-2,2
2_Comb_hair/user8/7-1-3,2_Comb_hair,2,user8,7-1-3,Depth_Color/2_Comb_hair/user8/7-1-3,IR/2_Comb_hair/user8/7-1-3,,Skeleton/2_Comb_hair/user8/7-1-3,IMU/2_Comb_hair/user8/7-1-3,Radar/2_Comb_hair/user8/7-1-3,2
2_Comb_hair/user8/7-2-2,2_Comb_hair,2,user8,7-2-2,,,Thermal/2_Comb_hair/user8/7-2-2,,,,2
2_Comb_hair/user8/7-2-3,2_Comb_hair,2,user8,7-2-3,,,Thermal/2_Comb_hair/user8/7-2-3,,,,2
2_Comb_hair/user9/1-1-1,2_Comb_hair,2,user9,1-1-1,Depth_Color/2_Comb_hair/user9/1-1-1,IR/2_Comb_hair/user9/1-1-1,Thermal/2_Comb_hair/user9/1-1-1,Skeleton/2_Comb_hair/user9/1-1-1,IMU/2_Comb_hair/user9/1-1-1,Radar/2_Comb_hair/user9/1-1-1,1
2_Comb_hair/user9/1-1-2,2_Comb_hair,2,user9,1-1-2,Depth_Color/2_Comb_hair/user9/1-1-2,IR/2_Comb_hair/user9/1-1-2,Thermal/2_Comb_hair/user9/1-1-2,Skeleton/2_Comb_hair/user9/1-1-2,IMU/2_Comb_hair/user9/1-1-2,Radar/2_Comb_hair/user9/1-1-2,1
2_Comb_hair/user9/1-1-3,2_Comb_hair,2,user9,1-1-3,Depth_Color/2_Comb_hair/user9/1-1-3,IR/2_Comb_hair/user9/1-1-3,Thermal/2_Comb_hair/user9/1-1-3,Skeleton/2_Comb_hair/user9/1-1-3,IMU/2_Comb_hair/user9/1-1-3,Radar/2_Comb_hair/user9/1-1-3,1
3_Take_off_clothes/user17/6-1-1,3_Take_off_clothes,3,user17,6-1-1,Depth_Color/3_Take_off_clothes/user17/6-1-1,IR/3_Take_off_clothes/user17/6-1-1,Thermal/3_Take_off_clothes/user17/6-1-1,Skeleton/3_Take_off_clothes/user17/6-1-1,IMU/3_Take_off_clothes/user17/6-1-1,Radar/3_Take_off_clothes/user17/6-1-1,2
3_Take_off_clothes/user17/6-1-2,3_Take_off_clothes,3,user17,6-1-2,Depth_Color/3_Take_off_clothes/user17/6-1-2,IR/3_Take_off_clothes/user17/6-1-2,Thermal/3_Take_off_clothes/user17/6-1-2,Skeleton/3_Take_off_clothes/user17/6-1-2,IMU/3_Take_off_clothes/user17/6-1-2,Radar/3_Take_off_clothes/user17/6-1-2,2
3_Take_off_clothes/user17/6-1-3,3_Take_off_clothes,3,user17,6-1-3,Depth_Color/3_Take_off_clothes/user17/6-1-3,IR/3_Take_off_clothes/user17/6-1-3,Thermal/3_Take_off_clothes/user17/6-1-3,Skeleton/3_Take_off_clothes/user17/6-1-3,IMU/3_Take_off_clothes/user17/6-1-3,Radar/3_Take_off_clothes/user17/6-1-3,2
3_Take_off_clothes/user18/6-1-1,3_Take_off_clothes,3,user18,6-1-1,Depth_Color/3_Take_off_clothes/user18/6-1-1,IR/3_Take_off_clothes/user18/6-1-1,Thermal/3_Take_off_clothes/user18/6-1-1,Skeleton/3_Take_off_clothes/user18/6-1-1,IMU/3_Take_off_clothes/user18/6-1-1,Radar/3_Take_off_clothes/user18/6-1-1,1
3_Take_off_clothes/user18/6-1-2,3_Take_off_clothes,3,user18,6-1-2,Depth_Color/3_Take_off_clothes/user18/6-1-2,IR/3_Take_off_clothes/user18/6-1-2,Thermal/3_Take_off_clothes/user18/6-1-2,Skeleton/3_Take_off_clothes/user18/6-1-2,IMU/3_Take_off_clothes/user18/6-1-2,Radar/3_Take_off_clothes/user18/6-1-2,1
3_Take_off_clothes/user18/6-1-3,3_Take_off_clothes,3,user18,6-1-3,Depth_Color/3_Take_off_clothes/user18/6-1-3,IR/3_Take_off_clothes/user18/6-1-3,Thermal/3_Take_off_clothes/user18/6-1-3,Skeleton/3_Take_off_clothes/user18/6-1-3,IMU/3_Take_off_clothes/user18/6-1-3,Radar/3_Take_off_clothes/user18/6-1-3,1
3_Take_off_clothes/user18/7-1-1,3_Take_off_clothes,3,user18,7-1-1,Depth_Color/3_Take_off_clothes/user18/7-1-1,IR/3_Take_off_clothes/user18/7-1-1,Thermal/3_Take_off_clothes/user18/7-1-1,Skeleton/3_Take_off_clothes/user18/7-1-1,IMU/3_Take_off_clothes/user18/7-1-1,Radar/3_Take_off_clothes/user18/7-1-1,1
3_Take_off_clothes/user18/7-1-2,3_Take_off_clothes,3,user18,7-1-2,Depth_Color/3_Take_off_clothes/user18/7-1-2,IR/3_Take_off_clothes/user18/7-1-2,Thermal/3_Take_off_clothes/user18/7-1-2,Skeleton/3_Take_off_clothes/user18/7-1-2,IMU/3_Take_off_clothes/user18/7-1-2,Radar/3_Take_off_clothes/user18/7-1-2,1
